junction	genome	genome.anomaly	genome.pval	reg	reg.anomaly	reg.pval	junc	junc.anom	junc.pval	FarJunc	FarJunc.anom	FarJunc.pval	unaligned	NoPartner	NetPValue	X_1NoIndels.Indels	X_2NoIndels.Indels	badfj1is1	badfj2is1	ExonL	ExonR	numReads.x	logsum_2.x	productPhat_lower.x	productPhat.x	junction_cdf.x	junction_cdf_lower.x	numReads.y	logsum_2.y	productPhat_lower.y	productPhat.y	junction_cdf.y	junction_cdf_lower.y	junction_cdf_windel_diff	sample	sampleType	chr1	gene1	pos1	strand1	chr2	gene2	pos2	strand2	type	discrete_p	emp_p	sinfo	fusionInfo	sampleid
34	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=19,score=0.0,gap=0	16	1	0.972654489584	0	0	-	0	0	-	0	0	-	4	0	0.972654489584	7:0	16:0	0	0	0	0	6	-23.3272838683105	7.39757434030538e-11	0.419857903529459	0.782	0.016	6	-23.3272838683105	7.39757434030538e-11	0.419857903529459	0.774	0.031	0	spork_1_Fetal_Liver_364_ATTCCT_L007_003_naive_report_Appended.txt	normal_fetal_8_15	chr17	MTRNR2L1	22020733	+	chrM	None	7	+	no_fusion,num=19,score=0.0,gap=0	0.77	0	spork_1_Fetal_Liver_364_ATTCCT_L007_003_naive_report_Appended.txt normal_fetal_8_15	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=19,score=0.0,gap=0	12
35	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=6,score=0.0,gap=0	25	3	3.66375730557e-05	0	0	-	0	0	-	2	0	0.0493674656059	4	0	1.57597311136e-05	22:0	14:0	0	0	0	0	19	-118.856981245827	2.40474432915575e-52	4.7902339855942e-10	0.344254644395761	4.03781427943673e-22	19	-118.856981245827	2.40474432915575e-52	4.7902339855942e-10	0.344254644395761	4.03781427943673e-22	0	spork_1_Fetal_Liver_364_ATTCCT_L007_002_naive_report_Appended.txt	normal_fetal_8_15	chr17	MTRNR2L1	22020733	+	chrM	None	7	+	no_fusion,num=6,score=0.0,gap=0	0.34	0	spork_1_Fetal_Liver_364_ATTCCT_L007_002_naive_report_Appended.txt normal_fetal_8_15	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=6,score=0.0,gap=0	13
36	chr6:GSTA4:52860768:+:chr16:PLCG2:81995700:+:no_fusion,num=2,score=0.0,gap=0	8	1	0.499472768758	0	0	-	0	0	-	1	0	0.0517552932606	2	0	0.42965076311	7:0	6:0	0	0	7	2	7	-27.1258911051883	1.65720096037944e-12	0.539103399848887	0.924	0.011	7	-27.1258911051883	1.65720096037944e-12	0.539103399848887	0.927	0.015	0	spork_1_Fetal_Liver_364_ATTCCT_L007_002_naive_report_Appended.txt	normal_fetal_8_15	chr6	GSTA4	52860768	+	chr16	PLCG2	81995700	+	no_fusion,num=2,score=0.0,gap=0	0.93	0	spork_1_Fetal_Liver_364_ATTCCT_L007_002_naive_report_Appended.txt normal_fetal_8_15	chr6:GSTA4:52860768:+:chr16:PLCG2:81995700:+:no_fusion,num=2,score=0.0,gap=0	13
37	chr6:GSTA4:52860767:+:chr16:PLCG2:81995699:+:no_fusion,num=4,score=0.0,gap=0	14	1	0.321027690665	0	0	-	0	0	-	8	0	0.00712565282932	2	0	0.0594297372539	17:0	16:0	0	0	11	1	11	-21.2654486590974	5.81477603884589e-10	0.0230872649899464	0.798	0.072	11	-21.2654486590974	5.81477603884589e-10	0.0230872649899464	0.789	0.07	0	spork_1_Fetal_Liver_364_ATTCCT_L007_001_naive_report_Appended.txt	normal_fetal_8_15	chr6	GSTA4	52860767	+	chr16	PLCG2	81995699	+	no_fusion,num=4,score=0.0,gap=0	0.79	0	spork_1_Fetal_Liver_364_ATTCCT_L007_001_naive_report_Appended.txt normal_fetal_8_15	chr6:GSTA4:52860767:+:chr16:PLCG2:81995699:+:no_fusion,num=4,score=0.0,gap=0	14
38	chr17:MTRNR2L1:22020731:+:chrM:None:5:+:no_fusion,num=4,score=0.0,gap=0	9	0	0.000230082243001	0	0	-	0	0	-	0	9	-	4	0	0.000230082243001	14:0	9:0	0	0	0	0	7	-11.8214646264367	7.34519186787403e-06	0.64594741485493	0.9	0.144	7	-11.8214646264367	7.34519186787403e-06	0.64594741485493	0.897	0.123	0	spork_1_Fetal_Liver_364_ATTCCT_L007_001_naive_report_Appended.txt	normal_fetal_8_15	chr17	MTRNR2L1	22020731	+	chrM	None	5	+	no_fusion,num=4,score=0.0,gap=0	0.9	0	spork_1_Fetal_Liver_364_ATTCCT_L007_001_naive_report_Appended.txt normal_fetal_8_15	chr17:MTRNR2L1:22020731:+:chrM:None:5:+:no_fusion,num=4,score=0.0,gap=0	14
39	chr11:MTRNR2L8:10529481:-:chrM:None:2727:+:no_fusion,num=4,score=0.154362416107,gap=0	6	2	0.999812684487	0	0	-	0	0	-	2	0	0.0329639443523	1	0	0.992459208867	11:0	2:0	0	0	0	0	5	-4.45655794964436	0.0116022300965556	0.0429878468477075	0.316	0.261	5	-4.45655794964436	0.0116022300965556	0.0429878468477075	0.333	0.281	0	spork_1_Fetal_Kidney_403b_TGACCA_L004_naive_report_Appended.txt	normal_fetal_8_15	chr11	MTRNR2L8	10529481	-	chrM	None	2727	+	no_fusion,num=4,score=0.154362416107,gap=0	0.33	0	spork_1_Fetal_Kidney_403b_TGACCA_L004_naive_report_Appended.txt normal_fetal_8_15	chr11:MTRNR2L8:10529481:-:chrM:None:2727:+:no_fusion,num=4,score=0.154362416107,gap=0	15
40	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=24,score=0.00078431372549,gap=0	38	0	0.999999999999	0	0	-	0	0	-	18	0	0.0361700531555	16	0	0.999999912197	57:0	50:0	0	0	0	0	19	-11.2494794288506	1.30140706407156e-05	0.0106819806874275	0.820665425935027	0.540881249789061	19	-11.2494794288506	1.30140706407156e-05	0.0106819806874275	0.820665425935027	0.540881249789061	0	spork_1_Fetal_Kidney_403b_TGACCA_L004_naive_report_Appended.txt	normal_fetal_8_15	chr17	MTRNR2L1	22020733	+	chrM	None	7	+	no_fusion,num=24,score=0.00078431372549,gap=0	0.82	0	spork_1_Fetal_Kidney_403b_TGACCA_L004_naive_report_Appended.txt normal_fetal_8_15	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=24,score=0.00078431372549,gap=0	15
41	chr4:FRAS1:78929745:-:chrM:None:2273:+:no_fusion,num=2,score=0.005,gap=0	3	7	0.644328069001	0	0	-	0	0	-	0	0	-	0	0	0.644328069001	10:3	0	0	0	25	0	4	-5.57740162355389	0.00378238081056675	0.0520973682652616	0.35	0.282	4	-5.57740162355389	0.00378238081056675	0.0520973682652616	0.388	0.313	0	spork_1_Fetal_Kidney_397_ACAGTG_L005_naive_report_Appended.txt	normal_fetal_8_15	chr4	FRAS1	78929745	-	chrM	None	2273	+	no_fusion,num=2,score=0.005,gap=0	0.39	0	spork_1_Fetal_Kidney_397_ACAGTG_L005_naive_report_Appended.txt normal_fetal_8_15	chr4:FRAS1:78929745:-:chrM:None:2273:+:no_fusion,num=2,score=0.005,gap=0	16
42	chr17:MYO1D:31149475:+:chr12:PDE3A:20704505:-:no_fusion,num=9,score=0.0,gap=0	41	0	0.871347464637	0	0	-	0	0	-	29	0	0.000680310217382	1	19	0.243507660904	29:0	90:0	0	0	13	10	34	-110.215994826522	1.36082296381963e-48	8.62754062272253e-20	0.244401382997609	1.02159079574501e-07	34	-110.215994826522	1.36082296381963e-48	8.62754062272253e-20	0.244401382997609	1.02159079574501e-07	0	spork_1_Fetal_Kidney_397_ACAGTG_L005_naive_report_Appended.txt	normal_fetal_8_15	chr17	MYO1D	31149475	+	chr12	PDE3A	20704505	-	no_fusion,num=9,score=0.0,gap=0	0.24	0	spork_1_Fetal_Kidney_397_ACAGTG_L005_naive_report_Appended.txt normal_fetal_8_15	chr17:MYO1D:31149475:+:chr12:PDE3A:20704505:-:no_fusion,num=9,score=0.0,gap=0	16
43	chr14:INSM2:35988273:+:chr6:TRERF1:42400596:-:no_fusion,num=2,score=0.181818181818,gap=0	0	5	-	0	0	-	0	0	-	0	0	-	0	0	-	0	5:0	0	0	0	8	5	-5.37027157219963	0.00465286754921492	0.0111167213479436	0.297	0.254	5	-5.37027157219963	0.00465286754921492	0.0111167213479436	0.284	0.231	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt	normal_fetal_8_15	chr14	INSM2	35988273	+	chr6	TRERF1	42400596	-	no_fusion,num=2,score=0.181818181818,gap=0	0.28	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt normal_fetal_8_15	chr14:INSM2:35988273:+:chr6:TRERF1:42400596:-:no_fusion,num=2,score=0.181818181818,gap=0	17
44	chrX:TBL1X:9538734:+:chr12:CCND2:4410864:+:no_fusion,num=2,score=0.104166666667,gap=0	0	7	-	0	0	-	0	0	-	0	0	-	0	0	-	7:2	0	0	0	9	59	7	-9.2403672165682	9.70419482683754e-05	0.000535504842831131	0.251	0.205	7	-9.2403672165682	9.70419482683754e-05	0.000535504842831131	0.243	0.193	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt	normal_fetal_8_15	chrX	TBL1X	9538734	+	chr12	CCND2	4410864	+	no_fusion,num=2,score=0.104166666667,gap=0	0.24	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt normal_fetal_8_15	chrX:TBL1X:9538734:+:chr12:CCND2:4410864:+:no_fusion,num=2,score=0.104166666667,gap=0	17
45	chr3:EPHA6:96336356:-:chrM:None:2272:+:no_fusion,num=4,score=0.0,gap=0	2	7	0.404660951217	0	0	-	0	0	-	0	0	-	0	0	0.404660951217	9:1	0	0	0	3	0	4	-6.46215922332154	0.0015614206121096	0.016435166735551	0.265	0.161	4	-6.46215922332154	0.0015614206121096	0.016435166735551	0.264	0.153	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt	normal_fetal_8_15	chr3	EPHA6	96336356	-	chrM	None	2272	+	no_fusion,num=4,score=0.0,gap=0	0.26	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt normal_fetal_8_15	chr3:EPHA6:96336356:-:chrM:None:2272:+:no_fusion,num=4,score=0.0,gap=0	17
46	chr11:MTRNR2L8:10529475:-:chrM:None:2733:+:no_fusion,num=4,score=0.114186851211,gap=0	1	5	0.558676398746	0	0	-	0	0	-	0	0	-	0	0	0.558676398746	6:0	0	0	0	0	0	3	-5.55922823423161	0.00385174789798804	0.0289584233873957	0.246	0.132	3	-5.55922823423161	0.00385174789798804	0.0289584233873957	0.231	0.135	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt	normal_fetal_8_15	chr11	MTRNR2L8	10529475	-	chrM	None	2733	+	no_fusion,num=4,score=0.114186851211,gap=0	0.23	0	spork_1_Fetal_Kidney_360_CGATGT_L007_naive_report_Appended.txt normal_fetal_8_15	chr11:MTRNR2L8:10529475:-:chrM:None:2733:+:no_fusion,num=4,score=0.114186851211,gap=0	17
47	chr9:OLFML2A:127568105:+:chr4:CCNI:77969179:+:no_fusion,num=5,score=0.104,gap=0	0	3	-	0	0	-	0	0	-	0	0	-	0	0	-	0	3:1	0	0	4	136	3	-3.93464125797667	0.0195527124490744	0.0539340939162052	0.287	0.218	3	-3.93464125797667	0.0195527124490744	0.0539340939162052	0.278	0.209	0	spork_1_Fetal_Intestine_429_CCGTCC_L003_naive_report_Appended.txt	normal_fetal_8_15	chr9	OLFML2A	127568105	+	chr4	CCNI	77969179	+	no_fusion,num=5,score=0.104,gap=0	0.28	0	spork_1_Fetal_Intestine_429_CCGTCC_L003_naive_report_Appended.txt normal_fetal_8_15	chr9:OLFML2A:127568105:+:chr4:CCNI:77969179:+:no_fusion,num=5,score=0.104,gap=0	18
48	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=11,score=0.0,gap=0	45	1	0.99999999999	0	0	-	0	0	-	17	3	0.00475468229265	10	0	0.999999241876	62:0	36:0	0	0	0	0	33	-29.8744922481112	1.06089613443573e-13	6.6418773267507e-08	0.773478884247344	0.253158616635716	33	-29.8744922481112	1.06089613443573e-13	6.6418773267507e-08	0.773478884247344	0.253158616635716	0	spork_1_Fetal_Intestine_408_ACAGTG_L006_naive_report_Appended.txt	normal_fetal_8_15	chr17	MTRNR2L1	22020733	+	chrM	None	7	+	no_fusion,num=11,score=0.0,gap=0	0.77	0	spork_1_Fetal_Intestine_408_ACAGTG_L006_naive_report_Appended.txt normal_fetal_8_15	chr17:MTRNR2L1:22020733:+:chrM:None:7:+:no_fusion,num=11,score=0.0,gap=0	19
49	chr10:RPS24:79797057:+:chr11:HIPK3:33258851:+:no_fusion,num=4,score=0.0,gap=0	2	2	0.180163696991	4	0	0.955571657449	0	0	-	0	0	-	0	0	0.799504042811	6:0	0	0	0	1399	48	2	-0.689642504861095	0.501755412127764	0.682617059286947	0.41	0.326	2	-0.689642504861095	0.501755412127764	0.682617059286947	0.441	0.346	0	spork_1_Fetal_Intestine_397_TGACCA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr10	RPS24	79797057	+	chr11	HIPK3	33258851	+	no_fusion,num=4,score=0.0,gap=0	0.44	0	spork_1_Fetal_Intestine_397_TGACCA_L005_naive_report_Appended.txt normal_fetal_8_15	chr10:RPS24:79797057:+:chr11:HIPK3:33258851:+:no_fusion,num=4,score=0.0,gap=0	20
50	chr21:MIR5009:28655917:+:chr8:SCRIB:144855472:+:no_fusion,num=2,score=0.135869565217,gap=0	0	4	-	0	0	-	0	0	-	0	0	-	0	0	-	2:1	2:3	0	0	0	3	4	-8.79512365290987	0.000151469896927044	0.00338038405163166	0.253	0.151	4	-8.79512365290987	0.000151469896927044	0.00338038405163166	0.215	0.137	0	spork_1_Fetal_Intestine_392_GTGAAA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr21	MIR5009	28655917	+	chr8	SCRIB	144855472	+	no_fusion,num=2,score=0.135869565217,gap=0	0.22	0	spork_1_Fetal_Intestine_392_GTGAAA_L005_naive_report_Appended.txt normal_fetal_8_15	chr21:MIR5009:28655917:+:chr8:SCRIB:144855472:+:no_fusion,num=2,score=0.135869565217,gap=0	21
51	chr7:FAM133DP:92207485:+:chr5:ZSWIM6:60671227:-:no_fusion,num=3,score=0.00347222222222,gap=0	1	4	0.538711740208	0	5	-	0	0	-	0	0	-	0	0	0.538711740208	6:0	1:0	0	0	1	9	2	-1.33351653533429	0.26354885101586	0.412209685488555	0.334	0.287	2	-1.33351653533429	0.26354885101586	0.412209685488555	0.335	0.286	0	spork_1_Fetal_Intestine_392_GTGAAA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr7	FAM133DP	92207485	+	chr5	ZSWIM6	60671227	-	no_fusion,num=3,score=0.00347222222222,gap=0	0.34	0	spork_1_Fetal_Intestine_392_GTGAAA_L005_naive_report_Appended.txt normal_fetal_8_15	chr7:FAM133DP:92207485:+:chr5:ZSWIM6:60671227:-:no_fusion,num=3,score=0.00347222222222,gap=0	21
52	chr11:CDON:125937910:+:chr12:NAP1L1:76449940:-:no_fusion,num=2,score=0.005,gap=0	0	3	-	0	5	-	0	0	-	2	0	0.0499517295354	3	0	0.0499517295354	11:0	2:0	0	0	31	222	4	-3.40325696253782	0.0332647512868564	0.0441185069708493	0.312	0.297	4	-3.40325696253782	0.0332647512868564	0.0441185069708493	0.329	0.316	0	spork_1_Fetal_Intestine_361_ATGTCA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr11	CDON	125937910	+	chr12	NAP1L1	76449940	-	no_fusion,num=2,score=0.005,gap=0	0.33	0	spork_1_Fetal_Intestine_361_ATGTCA_L005_naive_report_Appended.txt normal_fetal_8_15	chr11:CDON:125937910:+:chr12:NAP1L1:76449940:-:no_fusion,num=2,score=0.005,gap=0	22
53	chr5:PRRC1:126846162:+:chr9:HNRNPK:86583194:+:no_fusion,num=2,score=0.0,gap=0	2	1	0.976393297501	0	0	-	0	0	-	0	0	-	4	0	0.976393297501	7:0	0	0	0	36	135	2	-1.97911555385423	0.138191406133591	0.398013710139267	0.295	0.241	2	-1.97911555385423	0.138191406133591	0.398013710139267	0.29	0.236	0	spork_1_Fetal_Intestine_361_ATGTCA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr5	PRRC1	126846162	+	chr9	HNRNPK	86583194	+	no_fusion,num=2,score=0.0,gap=0	0.29	0	spork_1_Fetal_Intestine_361_ATGTCA_L005_naive_report_Appended.txt normal_fetal_8_15	chr5:PRRC1:126846162:+:chr9:HNRNPK:86583194:+:no_fusion,num=2,score=0.0,gap=0	22
54	chr2:PGAP1:197792137:-:chr4:PDE5A:120438766:+:no_fusion,num=3,score=0.19387755102,gap=0	0	3	-	0	0	-	0	0	-	0	0	-	0	0	-	0	3:0	0	0	39	241	3	-2.16145965225299	0.115156909260529	0.119234262466743	0.284	0.282	3	-2.16145965225299	0.115156909260529	0.119234262466743	0.307	0.3	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt	normal_fetal_8_15	chr2	PGAP1	197792137	-	chr4	PDE5A	120438766	+	no_fusion,num=3,score=0.19387755102,gap=0	0.31	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt normal_fetal_8_15	chr2:PGAP1:197792137:-:chr4:PDE5A:120438766:+:no_fusion,num=3,score=0.19387755102,gap=0	23
55	chr11:MS4A3:59846149:-:chr8:YWHAZ:101932699:+:no_fusion,num=3,score=0.0,gap=0	8	1	0.970152982034	0	0	-	0	0	-	2	0	0.00787090913071	0	0	0.848073919248	11:0	2:0	0	0	0	4	6	-9.8331302545382	5.36445727373743e-05	0.00147460411977285	0.204	0.118	6	-9.8331302545382	5.36445727373743e-05	0.00147460411977285	0.217	0.135	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt	normal_fetal_8_15	chr11	MS4A3	59846149	-	chr8	YWHAZ	101932699	+	no_fusion,num=3,score=0.0,gap=0	0.22	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt normal_fetal_8_15	chr11:MS4A3:59846149:-:chr8:YWHAZ:101932699:+:no_fusion,num=3,score=0.0,gap=0	23
56	chr5:MSX2:173909047:-:chr5:SNX2:122165493:+:no_fusion,num=3,score=0.0808080808081,gap=0	0	3	-	0	1	-	0	0	-	0	0	-	0	0	-	4:2	0	0	0	0	58	4	-3.94755708096009	0.0193017969543952	0.0319445241957176	0.263	0.228	4	-3.94755708096009	0.0193017969543952	0.0319445241957176	0.286	0.254	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt	normal_fetal_8_15	chr5	MSX2	173909047	-	chr5	SNX2	122165493	+	no_fusion,num=3,score=0.0808080808081,gap=0	0.29	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt normal_fetal_8_15	chr5:MSX2:173909047:-:chr5:SNX2:122165493:+:no_fusion,num=3,score=0.0808080808081,gap=0	23
57	chr16:WWP2:69896642:+:chr4:TMEM33:41959306:+:no_fusion,num=2,score=0.122222222222,gap=0	0	3	-	0	0	-	0	0	-	0	0	-	1	0	-	4:0	0	0	0	6	50	3	-2.19508099442851	0.111349542447115	0.116384671301656	0.283	0.28	3	-2.19508099442851	0.111349542447115	0.116384671301656	0.303	0.3	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt	normal_fetal_8_15	chr16	WWP2	69896642	+	chr4	TMEM33	41959306	+	no_fusion,num=2,score=0.122222222222,gap=0	0.3	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt normal_fetal_8_15	chr16:WWP2:69896642:+:chr4:TMEM33:41959306:+:no_fusion,num=2,score=0.122222222222,gap=0	23
58	chr3:LSAMP-AS3:117014795:+:chr7:PTPRZ1:121680835:-:no_fusion,num=2,score=0.102150537634,gap=0	2	0	0.498504285945	0	0	-	0	0	-	0	0	-	0	0	0.498504285945	2:0	0	0	0	0	57	2	-1.17086839306957	0.310097537755665	0.567036515039503	0.29	0.232	2	-1.17086839306957	0.310097537755665	0.567036515039503	0.298	0.253	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt	normal_fetal_8_15	chr3	LSAMP-AS3	117014795	+	chr7	PTPRZ1	121680835	-	no_fusion,num=2,score=0.102150537634,gap=0	0.3	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt normal_fetal_8_15	chr3:LSAMP-AS3:117014795:+:chr7:PTPRZ1:121680835:-:no_fusion,num=2,score=0.102150537634,gap=0	23
59	chr8:STMN4:26979638:-:chr7:SEMA3D:85484994:+:no_fusion,num=2,score=0.121621621622,gap=0	0	4	-	0	0	-	0	0	-	0	0	-	0	0	-	4:0	0	0	0	3	38	4	-2.86741368711037	0.0568457575380422	0.0591743227421288	0.313	0.311	4	-2.86741368711037	0.0568457575380422	0.0591743227421288	0.342	0.338	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt	normal_fetal_8_15	chr8	STMN4	26979638	-	chr7	SEMA3D	85484994	+	no_fusion,num=2,score=0.121621621622,gap=0	0.34	0	spork_1_Fetal_Intestine_360_AGTTCC_L005_naive_report_Appended.txt normal_fetal_8_15	chr8:STMN4:26979638:-:chr7:SEMA3D:85484994:+:no_fusion,num=2,score=0.121621621622,gap=0	23
60	chr2:SNAR-H:78639880:-:chr7:CYCS:25163403:-:no_fusion,num=2,score=0.0,gap=0	6	1	0.999996389747	0	1	-	0	0	-	0	0	-	0	0	0.999996389747	7:0	0	0	0	0	93	5	-1.64941222371241	0.192162824184371	0.283106664103278	0.567	0.523	5	-1.64941222371241	0.192162824184371	0.283106664103278	0.585	0.542	0	spork_1_Fetal_Heart_405_CAGATC_L007_naive_report_Appended.txt	normal_fetal_8_15	chr2	SNAR-H	78639880	-	chr7	CYCS	25163403	-	no_fusion,num=2,score=0.0,gap=0	0.58	0	spork_1_Fetal_Heart_405_CAGATC_L007_naive_report_Appended.txt normal_fetal_8_15	chr2:SNAR-H:78639880:-:chr7:CYCS:25163403:-:no_fusion,num=2,score=0.0,gap=0	24
61	chr5:MTRNR2L2:79946697:-:chrM:None:1688:+:no_fusion,num=4,score=0.12030075188,gap=0	47	28	0.999999999758	0	0	-	0	0	-	5	0	0.297551487586	1	0	0.999999998634	79:6	7:0	0	0	0	0	7	-10.0428534838108	4.34954821531827e-05	0.000254783057152295	0.194	0.127	7	-10.0428534838108	4.34954821531827e-05	0.000254783057152295	0.228	0.151	0	spork_1_Fetal_Heart_405_CAGATC_L007_naive_report_Appended.txt	normal_fetal_8_15	chr5	MTRNR2L2	79946697	-	chrM	None	1688	+	no_fusion,num=4,score=0.12030075188,gap=0	0.23	0	spork_1_Fetal_Heart_405_CAGATC_L007_naive_report_Appended.txt normal_fetal_8_15	chr5:MTRNR2L2:79946697:-:chrM:None:1688:+:no_fusion,num=4,score=0.12030075188,gap=0	24
62	chr2:TTN:179416926:+:chr2:TTN:179416949:-:no_fusion,num=4,score=0.0,gap=0	10	0	0.999995402909	0	0	-	0	0	-	0	0	-	0	0	0.999995402909	0	10:0	0	0	1311	1311	6	-4.33067618947087	0.0131586467427447	0.0735186590247603	0.513	0.417	6	-4.33067618947087	0.0131586467427447	0.0735186590247603	0.506	0.426	0	spork_1_Fetal_Heart_401_AGTCAA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr2	TTN	179416926	+	chr2	TTN	179416949	-	no_fusion,num=4,score=0.0,gap=0	0.51	0	spork_1_Fetal_Heart_401_AGTCAA_L005_naive_report_Appended.txt normal_fetal_8_15	chr2:TTN:179416926:+:chr2:TTN:179416949:-:no_fusion,num=4,score=0.0,gap=0	25
63	chr7:TAS2R5:141505099:+:chrM:None:2954:+:no_fusion,num=8,score=0.0551905387648,gap=0	15	2	0.999999745811	0	0	-	0	0	-	2	0	0.108600502467	0	0	0.999995942698	3:0	18:0	0	0	0	0	11	-11.1686559506184	1.41095885792972e-05	0.000505012602416423	0.427	0.245	11	-11.1686559506184	1.41095885792972e-05	0.000505012602416423	0.42	0.242	0	spork_1_Fetal_Heart_401_AGTCAA_L005_naive_report_Appended.txt	normal_fetal_8_15	chr7	TAS2R5	141505099	+	chrM	None	2954	+	no_fusion,num=8,score=0.0551905387648,gap=0	0.42	0	spork_1_Fetal_Heart_401_AGTCAA_L005_naive_report_Appended.txt normal_fetal_8_15	chr7:TAS2R5:141505099:+:chrM:None:2954:+:no_fusion,num=8,score=0.0551905387648,gap=0	25
64	chr5:MTRNR2L2:79946722:-:chrM:None:1673:+:no_fusion,num=4,score=0.0,gap=0	26	0	0.999999701066	0	0	-	0	0	-	1	0	0.317910353837	0	0	0.999999779537	27:3	1:0	0	0	0	0	6	-3.47960513456161	0.0308195782166562	0.0961430627418302	0.598	0.464	6	-3.47960513456161	0.0308195782166562	0.0961430627418302	0.574	0.463	0	spork_1_Fetal_Heart_399_CTTGTA_L004_naive_report_Appended.txt	normal_fetal_8_15	chr5	MTRNR2L2	79946722	-	chrM	None	1673	+	no_fusion,num=4,score=0.0,gap=0	0.57	0	spork_1_Fetal_Heart_399_CTTGTA_L004_naive_report_Appended.txt normal_fetal_8_15	chr5:MTRNR2L2:79946722:-:chrM:None:1673:+:no_fusion,num=4,score=0.0,gap=0	26
65	chr2:TTN:179417739:+:chr2:TTN:179417765:-:no_fusion,num=2,score=0.00549450549451,gap=0	4	0	0.994527524157	0	0	-	0	0	-	0	0	-	0	0	0.994527524157	0	4:0	0	0	1278	1278	2	-0.260219785254019	0.770882138656593	0.868495808951931	0.572	0.5	2	-0.260219785254019	0.770882138656593	0.868495808951931	0.567	0.516	0	spork_1_Fetal_Heart_399_CTTGTA_L004_naive_report_Appended.txt	normal_fetal_8_15	chr2	TTN	179417739	+	chr2	TTN	179417765	-	no_fusion,num=2,score=0.00549450549451,gap=0	0.57	0	spork_1_Fetal_Heart_399_CTTGTA_L004_naive_report_Appended.txt normal_fetal_8_15	chr2:TTN:179417739:+:chr2:TTN:179417765:-:no_fusion,num=2,score=0.00549450549451,gap=0	26
66	chr2:TTN:179414551:+:chr2:TTN:179414571:-:no_fusion,num=3,score=0.00357142857143,gap=0	9	0	0.997915950752	0	0	-	0	0	-	0	0	-	0	0	0.997915950752	0	9:0	0	0	1278	1278	6	-10.964449346477	1.73061375711792e-05	0.000230383189315008	0.166	0.088	6	-10.964449346477	1.73061375711792e-05	0.000230383189315008	0.177	0.083	0	spork_1_Fetal_Heart_399_CTTGTA_L004_naive_report_Appended.txt	normal_fetal_8_15	chr2	TTN	179414551	+	chr2	TTN	179414571	-	no_fusion,num=3,score=0.00357142857143,gap=0	0.18	0	spork_1_Fetal_Heart_399_CTTGTA_L004_naive_report_Appended.txt normal_fetal_8_15	chr2:TTN:179414551:+:chr2:TTN:179414571:-:no_fusion,num=3,score=0.00357142857143,gap=0	26
